Interface,API,Chrome_62.0.3202.62_OSX_10.13.3,Chrome_63.0.3239.84_OSX_10.13.3
SecurityPolicyViolationEvent,sample,true,true
SecurityPolicyViolationEvent,sourceFile,true,true
SecurityPolicyViolationEvent,statusCode,true,true
SecurityPolicyViolationEvent,violatedDirective,true,true
Selection,addRange,true,true
Selection,anchorNode,true,true
Selection,anchorOffset,true,true
Selection,baseNode,true,true
Selection,baseOffset,true,true
Selection,collapse,true,true
Selection,collapseToEnd,true,true
Selection,collapseToStart,true,true
Selection,containsNode,true,true
Selection,deleteFromDocument,true,true
Selection,empty,true,true
Selection,extend,true,true
Selection,extentNode,true,true
Selection,extentOffset,true,true
Selection,focusNode,true,true
Selection,focusOffset,true,true
Selection,getRangeAt,true,true
Selection,isCollapsed,true,true
Selection,modify,true,true
Selection,rangeCount,true,true
Selection,removeAllRanges,true,true
Selection,removeRange,true,true
Selection,selectAllChildren,true,true
Selection,setBaseAndExtent,true,true
Selection,setPosition,true,true
Selection,type,true,true
ServiceWorker,onerror,true,true
ServiceWorker,onstatechange,true,true
ServiceWorker,postMessage,true,true
ServiceWorker,scriptURL,true,true
ServiceWorker,state,true,true
ServiceWorkerContainer,controller,true,true
ServiceWorkerContainer,getRegistration,true,true
ServiceWorkerContainer,getRegistrations,true,true
ServiceWorkerContainer,oncontrollerchange,true,true
ServiceWorkerContainer,onmessage,true,true
ServiceWorkerContainer,ready,true,true
ServiceWorkerContainer,register,true,true
ServiceWorkerRegistration,active,true,true
ServiceWorkerRegistration,getNotifications,true,true
ServiceWorkerRegistration,installing,true,true
ServiceWorkerRegistration,navigationPreload,true,true
ServiceWorkerRegistration,onupdatefound,true,true
ServiceWorkerRegistration,pushManager,true,true
ServiceWorkerRegistration,scope,true,true
ServiceWorkerRegistration,showNotification,true,true
ServiceWorkerRegistration,sync,true,true
ServiceWorkerRegistration,unregister,true,true
ServiceWorkerRegistration,update,true,true
ServiceWorkerRegistration,waiting,true,true
Set,add,true,true
Set,clear,true,true
Set,delete,true,true
Set,entries,true,true
Set,forEach,true,true
Set,has,true,true
Set,keys,true,true
Set,size,true,true
Set,values,true,true
ShadowRoot,activeElement,true,true
ShadowRoot,delegatesFocus,true,true
ShadowRoot,elementFromPoint,true,true
ShadowRoot,elementsFromPoint,true,true
ShadowRoot,getSelection,true,true
ShadowRoot,host,true,true
ShadowRoot,innerHTML,true,true
ShadowRoot,mode,true,true
ShadowRoot,olderShadowRoot,true,true
ShadowRoot,pointerLockElement,true,true
ShadowRoot,styleSheets,true,true
SharedArrayBuffer,byteLength,true,true
SharedArrayBuffer,isView,true,true
SharedArrayBuffer,slice,true,true
SharedWorker,onerror,true,true
SharedWorker,port,true,true
SourceBuffer,abort,true,true
SourceBuffer,appendBuffer,true,true
SourceBuffer,appendWindowEnd,true,true
SourceBuffer,appendWindowStart,true,true
SourceBuffer,buffered,true,true
SourceBuffer,mode,true,true
SourceBuffer,onabort,true,true
SourceBuffer,onerror,true,true
SourceBuffer,onupdate,true,true
SourceBuffer,onupdateend,true,true
SourceBuffer,onupdatestart,true,true
SourceBuffer,remove,true,true
SourceBuffer,timestampOffset,true,true
SourceBuffer,updating,true,true
SourceBufferList,length,true,true
SourceBufferList,onaddsourcebuffer,true,true
SourceBufferList,onremovesourcebuffer,true,true
SpeechGrammar,src,true,true
SpeechGrammar,weight,true,true
SpeechGrammarList,addFromString,true,true
SpeechGrammarList,addFromUri,true,true
SpeechGrammarList,item,true,true
SpeechGrammarList,length,true,true
SpeechRecognition,abort,true,true
SpeechRecognition,continuous,true,true
SpeechRecognition,grammars,true,true
SpeechRecognition,interimResults,true,true
SpeechRecognition,lang,true,true
SpeechRecognition,maxAlternatives,true,true
SpeechRecognition,onaudioend,true,true
SpeechRecognition,onaudiostart,true,true
SpeechRecognition,onend,true,true
SpeechRecognition,onerror,true,true
SpeechRecognition,onnomatch,true,true
SpeechRecognition,onresult,true,true
SpeechRecognition,onsoundend,true,true
SpeechRecognition,onsoundstart,true,true
SpeechRecognition,onspeechend,true,true
SpeechRecognition,onspeechstart,true,true
SpeechRecognition,onstart,true,true
SpeechRecognition,start,true,true
SpeechRecognition,stop,true,true
SpeechRecognitionError,error,true,true
SpeechRecognitionError,message,true,true
SpeechRecognitionEvent,emma,true,true
SpeechRecognitionEvent,interpretation,true,true
SpeechRecognitionEvent,resultIndex,true,true
SpeechRecognitionEvent,results,true,true
SpeechSynthesis,cancel,true,true
SpeechSynthesis,getVoices,true,true
SpeechSynthesis,onvoiceschanged,true,true
SpeechSynthesis,pause,true,true
SpeechSynthesis,paused,true,true
SpeechSynthesis,pending,true,true
SpeechSynthesis,resume,true,true
SpeechSynthesis,speak,true,true
SpeechSynthesis,speaking,true,true
SpeechSynthesisEvent,charIndex,true,true
SpeechSynthesisEvent,elapsedTime,true,true
SpeechSynthesisEvent,name,true,true
SpeechSynthesisEvent,utterance,true,true
SpeechSynthesisUtterance,lang,true,true
SpeechSynthesisUtterance,onboundary,true,true
SpeechSynthesisUtterance,onend,true,true
SpeechSynthesisUtterance,onerror,true,true
SpeechSynthesisUtterance,onmark,true,true
SpeechSynthesisUtterance,onpause,true,true
SpeechSynthesisUtterance,onresume,true,true
SpeechSynthesisUtterance,onstart,true,true
SpeechSynthesisUtterance,pitch,true,true
SpeechSynthesisUtterance,rate,true,true
SpeechSynthesisUtterance,text,true,true
SpeechSynthesisUtterance,voice,true,true
SpeechSynthesisUtterance,volume,true,true
StaticRange,collapsed,true,true
StaticRange,endContainer,true,true
StaticRange,endOffset,true,true
StaticRange,startContainer,true,true
StaticRange,startOffset,true,true
StereoPannerNode,pan,true,true
Storage,clear,true,true
Storage,getItem,true,true
Storage,key,true,true
Storage,length,true,true
Storage,removeItem,true,true
Storage,setItem,true,true
StorageEvent,initStorageEvent,true,true
StorageEvent,key,true,true
StorageEvent,newValue,true,true
StorageEvent,oldValue,true,true
StorageEvent,storageArea,true,true
StorageEvent,url,true,true
StorageManager,estimate,true,true
StorageManager,persist,true,true
StorageManager,persisted,true,true
String,anchor,true,true
String,big,true,true
String,blink,true,true
String,bold,true,true
String,charAt,true,true
String,charCodeAt,true,true
String,codePointAt,true,true
String,concat,true,true
String,endsWith,true,true
String,fixed,true,true
String,fontcolor,true,true
String,fontsize,true,true
String,fromCharCode,true,true
String,fromCodePoint,true,true
String,includes,true,true
String,indexOf,true,true
String,italics,true,true
String,lastIndexOf,true,true
String,link,true,true
String,localeCompare,true,true
String,match,true,true
String,normalize,true,true
String,padEnd,true,true
String,padStart,true,true
String,raw,true,true
String,repeat,true,true
String,replace,true,true
String,search,true,true
String,slice,true,true
String,small,true,true
String,split,true,true
String,startsWith,true,true
String,strike,true,true
String,sub,true,true
String,substr,true,true
String,substring,true,true
String,sup,true,true
String,toLocaleLowerCase,true,true
String,toLocaleUpperCase,true,true
String,toLowerCase,true,true
String,toUpperCase,true,true
String,trim,true,true
String,trimLeft,true,true
String,trimRight,true,true
StyleMedia,matchMedium,true,true
StyleMedia,type,true,true
StyleSheet,disabled,true,true
StyleSheet,href,true,true
StyleSheet,media,true,true
StyleSheet,ownerNode,true,true
StyleSheet,parentStyleSheet,true,true
StyleSheet,title,true,true
StyleSheet,type,true,true
StyleSheetList,item,true,true
StyleSheetList,length,true,true
SubtleCrypto,decrypt,true,true
SubtleCrypto,deriveBits,true,true
SubtleCrypto,deriveKey,true,true
SubtleCrypto,digest,true,true
SubtleCrypto,encrypt,true,true
SubtleCrypto,exportKey,true,true
SubtleCrypto,generateKey,true,true
SubtleCrypto,importKey,true,true
SubtleCrypto,sign,true,true
SubtleCrypto,unwrapKey,true,true
SubtleCrypto,verify,true,true
SubtleCrypto,wrapKey,true,true
Symbol,asyncIterator,false,true
Symbol,for,true,true
Symbol,hasInstance,true,true
Symbol,isConcatSpreadable,true,true
Symbol,iterator,true,true
Symbol,keyFor,true,true
Symbol,match,true,true
Symbol,replace,true,true
Symbol,search,true,true
Symbol,species,true,true
Symbol,split,true,true
Symbol,toPrimitive,true,true
Symbol,toStringTag,true,true
Symbol,unscopables,true,true
SyncManager,getTags,true,true
SyncManager,register,true,true
Table,get,true,true
Table,grow,true,true
Table,length,true,true
Table,set,true,true
TaskAttributionTiming,containerId,true,true
TaskAttributionTiming,containerName,true,true
TaskAttributionTiming,containerSrc,true,true
TaskAttributionTiming,containerType,true,true
Text,assignedSlot,true,true
Text,getDestinationInsertionPoints,true,true
Text,splitText,true,true
Text,wholeText,true,true
TextDecoder,decode,true,true
TextDecoder,encoding,true,true
TextDecoder,fatal,true,true
TextDecoder,ignoreBOM,true,true
TextEncoder,encode,true,true
TextEncoder,encoding,true,true
TextEvent,data,true,true
TextEvent,initTextEvent,true,true
TextMetrics,width,true,true
TextTrack,activeCues,true,true
TextTrack,addCue,true,true
TextTrack,cues,true,true
TextTrack,id,true,true
TextTrack,kind,true,true
TextTrack,label,true,true
TextTrack,language,true,true
TextTrack,mode,true,true
TextTrack,oncuechange,true,true
TextTrack,removeCue,true,true
TextTrackCue,endTime,true,true
TextTrackCue,id,true,true
TextTrackCue,onenter,true,true
TextTrackCue,onexit,true,true
TextTrackCue,pauseOnExit,true,true
TextTrackCue,startTime,true,true
TextTrackCue,track,true,true
TextTrackCueList,getCueById,true,true
TextTrackCueList,length,true,true
TextTrackList,getTrackById,true,true
TextTrackList,length,true,true
TextTrackList,onaddtrack,true,true
TextTrackList,onchange,true,true
TextTrackList,onremovetrack,true,true
TimeRanges,end,true,true
TimeRanges,length,true,true
TimeRanges,start,true,true
Touch,clientX,true,true
Touch,clientY,true,true
Touch,force,true,true
Touch,identifier,true,true
Touch,pageX,true,true
Touch,pageY,true,true
Touch,radiusX,true,true
Touch,radiusY,true,true
Touch,rotationAngle,true,true
Touch,screenX,true,true
Touch,screenY,true,true
Touch,target,true,true
TouchEvent,altKey,true,true
TouchEvent,changedTouches,true,true
TouchEvent,ctrlKey,true,true
TouchEvent,metaKey,true,true
TouchEvent,shiftKey,true,true
TouchEvent,targetTouches,true,true
TouchEvent,touches,true,true
TouchList,item,true,true
TouchList,length,true,true
TrackEvent,track,true,true
TransitionEvent,elapsedTime,true,true
TransitionEvent,propertyName,true,true
TransitionEvent,pseudoElement,true,true
TreeWalker,currentNode,true,true
TreeWalker,filter,true,true
TreeWalker,firstChild,true,true
TreeWalker,lastChild,true,true
TreeWalker,nextNode,true,true
TreeWalker,nextSibling,true,true
TreeWalker,parentNode,true,true
TreeWalker,previousNode,true,true
TreeWalker,previousSibling,true,true
TreeWalker,root,true,true
TreeWalker,whatToShow,true,true
TypedArray,buffer,true,true
TypedArray,byteLength,true,true
TypedArray,byteOffset,true,true
TypedArray,copyWithin,true,true
TypedArray,entries,true,true
TypedArray,every,true,true
TypedArray,fill,true,true
TypedArray,filter,true,true
TypedArray,find,true,true
TypedArray,findIndex,true,true
TypedArray,forEach,true,true
TypedArray,from,true,true
TypedArray,includes,true,true
TypedArray,indexOf,true,true
TypedArray,join,true,true
TypedArray,keys,true,true
TypedArray,lastIndexOf,true,true
TypedArray,length,true,true
TypedArray,map,true,true
TypedArray,of,true,true
TypedArray,reduce,true,true
TypedArray,reduceRight,true,true
TypedArray,reverse,true,true
TypedArray,set,true,true
TypedArray,slice,true,true
TypedArray,some,true,true
TypedArray,sort,true,true
TypedArray,subarray,true,true
TypedArray,values,true,true
UIEvent,detail,true,true
UIEvent,initUIEvent,true,true
UIEvent,sourceCapabilities,true,true
UIEvent,view,true,true
UIEvent,which,true,true
URL,createObjectURL,true,true
URL,hash,true,true
URL,host,true,true
URL,hostname,true,true
URL,href,true,true
URL,origin,true,true
URL,password,true,true
URL,pathname,true,true
URL,port,true,true
URL,protocol,true,true
URL,revokeObjectURL,true,true
URL,search,true,true
URL,searchParams,true,true
URL,username,true,true
URLSearchParams,append,true,true
URLSearchParams,delete,true,true
URLSearchParams,entries,true,true
URLSearchParams,forEach,true,true
URLSearchParams,get,true,true
URLSearchParams,getAll,true,true
URLSearchParams,has,true,true
URLSearchParams,keys,true,true
URLSearchParams,set,true,true
URLSearchParams,sort,true,true
URLSearchParams,values,true,true
USB,getDevices,true,true
USB,onconnect,true,true
USB,ondisconnect,true,true
USB,requestDevice,true,true
USBAlternateInterface,alternateSetting,true,true
USBAlternateInterface,endpoints,true,true
USBAlternateInterface,interfaceClass,true,true
USBAlternateInterface,interfaceName,true,true
USBAlternateInterface,interfaceProtocol,true,true
USBAlternateInterface,interfaceSubclass,true,true
USBConfiguration,configurationName,true,true
USBConfiguration,configurationValue,true,true
USBConfiguration,interfaces,true,true
USBConnectionEvent,device,true,true
USBDevice,claimInterface,true,true
USBDevice,clearHalt,true,true
USBDevice,close,true,true
USBDevice,configuration,true,true
USBDevice,configurations,true,true
USBDevice,controlTransferIn,true,true
USBDevice,controlTransferOut,true,true
USBDevice,deviceClass,true,true
USBDevice,deviceProtocol,true,true
USBDevice,deviceSubclass,true,true
USBDevice,deviceVersionMajor,true,true
USBDevice,deviceVersionMinor,true,true
USBDevice,deviceVersionSubminor,true,true
USBDevice,isochronousTransferIn,true,true
USBDevice,isochronousTransferOut,true,true
USBDevice,manufacturerName,true,true
USBDevice,open,true,true
USBDevice,opened,true,true
USBDevice,productId,true,true
USBDevice,productName,true,true
USBDevice,releaseInterface,true,true
USBDevice,reset,true,true
USBDevice,selectAlternateInterface,true,true
USBDevice,selectConfiguration,true,true
USBDevice,serialNumber,true,true
USBDevice,transferIn,true,true
USBDevice,transferOut,true,true
USBDevice,usbVersionMajor,true,true
USBDevice,usbVersionMinor,true,true
USBDevice,usbVersionSubminor,true,true
USBDevice,vendorId,true,true
USBEndpoint,direction,true,true
USBEndpoint,endpointNumber,true,true
USBEndpoint,packetSize,true,true
USBEndpoint,type,true,true
USBInTransferResult,data,true,true
USBInTransferResult,status,true,true
USBInterface,alternate,true,true
USBInterface,alternates,true,true
USBInterface,claimed,true,true
USBInterface,interfaceNumber,true,true
USBIsochronousInTransferPacket,data,true,true
USBIsochronousInTransferPacket,status,true,true
USBIsochronousInTransferResult,data,true,true
USBIsochronousInTransferResult,packets,true,true
USBIsochronousOutTransferPacket,bytesWritten,true,true
USBIsochronousOutTransferPacket,status,true,true
USBIsochronousOutTransferResult,packets,true,true
USBOutTransferResult,bytesWritten,true,true
USBOutTransferResult,status,true,true
VTTCue,align,true,true
VTTCue,getCueAsHTML,true,true
VTTCue,line,true,true
VTTCue,position,true,true
VTTCue,size,true,true
VTTCue,snapToLines,true,true
VTTCue,text,true,true
VTTCue,vertical,true,true
ValidityState,badInput,true,true
ValidityState,customError,true,true
ValidityState,patternMismatch,true,true
ValidityState,rangeOverflow,true,true
ValidityState,rangeUnderflow,true,true
ValidityState,stepMismatch,true,true
ValidityState,tooLong,true,true
ValidityState,tooShort,true,true
ValidityState,typeMismatch,true,true
ValidityState,valid,true,true
ValidityState,valueMissing,true,true
VisualViewport,height,true,true
VisualViewport,offsetLeft,true,true
VisualViewport,offsetTop,true,true
VisualViewport,onresize,true,true
VisualViewport,onscroll,true,true
VisualViewport,pageLeft,true,true
VisualViewport,pageTop,true,true
VisualViewport,scale,true,true
VisualViewport,width,true,true
WaveShaperNode,curve,true,true
WaveShaperNode,oversample,true,true
WeakMap,delete,true,true
WeakMap,get,true,true
WeakMap,has,true,true
WeakMap,set,true,true
WeakSet,add,true,true
WeakSet,delete,true,true
WeakSet,has,true,true
WebAssembly,CompileError,true,true
WebAssembly,Instance,true,true
WebAssembly,LinkError,true,true
WebAssembly,Memory,true,true
WebAssembly,Module,true,true
WebAssembly,RuntimeError,true,true
WebAssembly,Table,true,true
WebAssembly,compile,true,true
WebAssembly,compileStreaming,true,true
WebAssembly,instantiate,true,true
WebAssembly,instantiateStreaming,true,true
WebAssembly,validate,true,true
WebGL2RenderingContext,activeTexture,true,true
WebGL2RenderingContext,attachShader,true,true
WebGL2RenderingContext,beginQuery,true,true
WebGL2RenderingContext,beginTransformFeedback,true,true
WebGL2RenderingContext,bindAttribLocation,true,true
